ID,UPA,EventDate,Employer,Address1,Address2,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Loss of Eye,Inspection,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,Secondary Source,Secondary Source Title,FederalState
20241110506,2234094,11/11/2024,Crafty Electric LLC,6463 Royalton Drive,,GALLOWAY,OHIO,43119,39.89,-83.16,238210,1,0,0,1789957,"On November 11, 2024, at 1:00 p.m., an employee was exiting a residential roof onto a ladder when the ladder slid out from under him. He fell down the ladder for  approximately 10 feet, landing on the side of the ladder. The employee suffered approximately four broken ribs and bleeding to the spleen.",128, Multiple severe wounds and internal injuries,38, Multiple trunk locations,4112, Fall to lower level from collapsing structure or equipment  6 to 30 feet,730, Portable ladders and stairs  unspecified,730, Portable ladders and stairs  unspecified,1
20241110525,2234473,11/11/2024,Genmar Electrical Contracting Corp.,125 W 57th Street,,NEW YORK,NEW YORK,10019,40.76,-73.97,238210,1,0,0,1788656,"An employee was drilling a hole into a transformer when an arc flash occurred and he was thrown approximately 3 feet. The employee suffered burns to his face, right hand, and left index finger. The transformer was not de-energized at the time of the incident.",1531, Electrical burns  any degree ,813, Head and extremities,513, Exposure to electric arc,4612," Power lines, transformers, convertors",7112," Drills, braces, drivers",1
20241110548,2232475,11/12/2024,"Fischbach & Moore Electric Group, LLC",Utility pole 1/112 near 645 Portsmouth Ave,,GREENLAND,NEW HAMPSHIRE,03840,43.05,-70.81,238210,1,0,0,1787983,An employee was moving a power line when an arc flash occurred and they sustained third-degree burns to the chest and midsection.,1531, Electrical burns  any degree ,38, Multiple trunk locations,513, Exposure to electric arc,4612," Power lines, transformers, convertors",991, Secondary source not applicable,1
20241110627,2234531,11/14/2024,Mayrant & Associates LLC,Pecan Park Elementary School,415 Claiborne Avenue,JACKSON,MISSISSIPPI,39202,32.31,-90.22,236220,1,0,0,1788961,"An employee was grinding with a masonry grinding cup wheel when the wheel came apart and struck him on the right arm and leg, resulting in wrist and leg fractures.",124, Fractures   ,849, Upper and lower extremities  n.e.c.,6422, Struck by dislodged or detached object(s),4649," Machine and tool parts, accessories  n.e.c.",3541," Grinders, abraders",1
20241110722,2235056,11/18/2024,Trevcon Construction Company LLC,South Brooklyn Marine Terminal,2nd Avenue,BROOKLYN,NEW YORK,11232,40.65,-74.01,236220,1,0,0,,"On November 18, 2024, at approximately 1:50 PM, a pile driving crew was setting pile using a vibratory hammer. The hammer and the pile were approximately 105 feet tall. An employee was positioned approximately 30 feet away on the falsework, spotting the pile during the vibration process. A piece of the steel pile broke off near the top and struck the employee on the left side of his head and his left shoulder, resulting in a laceration to the side of his head. The employee was hospitalized and required stitches.",132," Cuts, lacerations, punctures without injury to internal structures",10, Head  unspecified,6422, Struck by dislodged or detached object(s),4173, Scrap metal,3292," Pile drivers, tamping machinery",1
20241110778,2235108,11/19/2024,Tim Speakes Electric and Construction LLC,2027 State Hwy 198,,OSCEOLA,ARKANSAS,72370,35.65,-89.94,238210,1,0,0,,"On November 19, 2024, at approximately 1:50 p.m., an employee was watching a line get pulled from concrete when they were struck by a pulley. The employee was hospitalized with fractures to their left hand, left wrist, the left side of their face, and spine, as well as internal bleeding. The employee required surgery.",128, Multiple severe wounds and internal injuries,899, Multiple body parts  n.e.c.,640," Struck by propelled, falling, or suspended object  unspecified",454," Drums, pulleys, sheaves",990," Source, secondary source  unspecified",1
20241110793,2234673,11/19/2024,Omega Electric Inc.,Baptist ASC Madison,401 Madison Drive,RIDGELAND,MISSISSIPPI,39157,32.43,-90.12,238210,1,0,0,,An employee was installing an electrical panel when a wire contacted an energized buss. An arc flash occurred and the employee suffered burns to their right arm and shoulder.,1531, Electrical burns  any degree ,484, Shoulder(s) and arm(s),513, Exposure to electric arc,4615," Switchboards, panels, fuses",4611, Electrical wiring building or machine,1
20241110795,2235405,11/19/2024,CEI Electrical Contractors,PO Box 1934,,COLSTRIP,MONTANA,59323,45.93,-106.63,238210,1,0,0,,"An employee was driving a rough-terrain forklift to a site using an access road. The employee pulled over to the side of the road to let a haul truck pass by. The edge of the road gave way, and the telehandler slid sideways into a borrow pit, landing on its side. The employee's T11 and T12 vertebrae were fractured due to the impact.",124, Fractures   ,321, Back  thoracic region,2736, Nonroadway noncollision  jack-knifed or ran off driving surface,8629," Industrial vehicle, material hauling and transport powered, n.e.c.",6624, Other constructed surface,1
20241110807,2235821,11/20/2024,Integrity Controls and Test & Balance Inc.,830 Brickell Plaza,,MIAMI,FLORIDA,33131,25.76,-80.19,238210,1,0,0,1790416,"An employee was on a ladder installing low-voltage wiring when he was shocked by a high-voltage air conditioning unit and fell 7 feet from the ladder to a concrete floor, fracturing his wrist.",124, Fractures   ,43, Wrist(s),4122, Fall to lower level resulting from exposure or contact  6 to 30 feet,730, Portable ladders and stairs  unspecified,4611, Electrical wiring building or machine,1
20241110814,2235586,11/20/2024,Interstate Services & Maintenance,555 N. Miami Avenue,,MIAMI,FLORIDA,33132,25.77,-80.19,236220,1,0,0,,"An employee was stripping form panels from metal formwork as a crane was lifting the formwork out. The formwork spun as it was being lifted, striking the employee in the lower right abdomen. The employee sustained an abdominal injury.",100, Traumatic injuries or exposures  unspecified,330, Abdomen  unspecified,6449, Struck by suspended or swinging objects  n.e.c.,659, Structural elements  n.e.c.,3420, Cranes  unspecified,1
20241110826,2235822,11/20/2024,"Sturgeon Electric Company, Inc.",EB I-70 between Peoria & Havana,,DENVER,COLORADO,80238,32.43,-83.72,238210,1,0,0,,"An employee was inside a truck bucket, positioning it to perform maintenance on an overhead sign. A semi-truck in an active lane near the work zone struck the bucket the employee was in, causing the bucket to break and the employee to be ejected. His fall protection harness caught him before he hit the ground. He sustained a fractured left tibia.",124, Fractures   ,520, Leg(s)  unspecified,2614, Roadway collision with other vehicle(s) moving and standing vehicle ,8425," Boom truck, cherry picker",8434," Other semi, tractor-trailer",1
20241110842,2235165,11/20/2024,Kiewit,79 Allen Street,,CATSKILL,NEW YORK,12414,42.22,-73.86,238210,0,1,0,,"An employee and his crew began assembling trench boxes for an upcoming culvert replacement operation. The crew used a wheel loader with forks to lift the top plate into position when the plate became misaligned with a post. The injured employee's right index fingertip was in the retaining pin hole as the signal person lifted, resulting in a fingertip amputation.",1220," Amputations, avulsions, enucleations  unspecified",4421," Finger or thumb tip(s), nail(s)",654, Compressed between running equipment and other object(s),3213," Bucket, front-end, and pay loaders",639, Structures other than buildings  n.e.c.,1
20241110850,2236341,11/21/2024,AEP Ohio,4909 Westerville Rd,,COLUMBUS,OHIO,43231,40.07,-82.92,221122,1,0,0,,An employee bent down to retrieve a tool from a bucket when a concentric neutral wire that was peeled back from an underground cable being spliced contacted their left eye. The employee was hospitalized and required surgery.,100, Traumatic injuries or exposures  unspecified,122, Eye(s),60, Contact incidents  unspecified,4612," Power lines, transformers, convertors",990," Source, secondary source  unspecified",1
20241110862,2235929,11/21/2024,Minford Telephone Co,10717 Ohio 139,,MINFORD,OHIO,45653,38.85,-82.86,517311,1,0,0,,"An employee was descending a ladder when the bottom of the ladder shifted and fell out from under the employee, causing them to fall to the ground. The employee's right leg was broken.",124, Fractures   ,520, Leg(s)  unspecified,4110, Fall to lower level from collapsing structure or equipment  unspecified,730, Portable ladders and stairs  unspecified,660," Ground, travel, and support surfaces  unspecified",1
20241110920,2237837,11/23/2024,CR Meyer,200 Alliance Parkway,,HEWITT,TEXAS,76643,31.46,-97.19,236220,0,1,0,,Two employees were mixing concrete in a 5-gallon bucket. A co-worker using a   -inch drill with a mixing paddle attached. The injured employee was pouring dry concrete mix into the bucket from a concrete bag when the shaft of the mixing paddle caught the bag and wrapped it around the shaft. The injured employee's right index finger contacted the shaft of the drill motor which resulted in a partial amputation of the finger.,1220," Amputations, avulsions, enucleations  unspecified",4429, Other finger(s)  n.e.c.,659, Struck by running powered equipment  n.e.c.,7112," Drills, braces, drivers",2111," Bags, sacks",1
20241110951,2236619,11/25/2024,"Clista Electric, Inc.",University of Pittsburgh Wellness Center,3921 O'Hara Street,PITTSBURGH,PENNSYLVANIA,15260,40.44,-79.95,238210,1,0,0,1790306,"An employee was using a cable trigger to pull wire into an electrical panel. His jacket was caught in the rope, pulling his left arm into the pulley system. The employee sustained fractures, contusions and abrasions to the left arm. ",1823," Fractures and surface, flesh wounds ",420, Arm(s)  unspecified,653," Caught, entangled in running powered equipment  normal operation",349, Other material and personnel handling machinery  n.e.c.,9116, Clothing,1
20241110953,2236738,11/25/2024,Paragon Construction & Associates LLC,3900 University Boulevard,,TYLER,TEXAS,75799,32.31,-95.25,236220,1,0,0,,"During a stairwell demolition/rebuild project, an employee was standing on the second-level walkway at a height of 14 feet. A structural collapse occurred and the employee fell to the breezeway below and was struck by concrete and building materials during the collapse. The employee sustained a fractured left wrist and lacerations/abrasions to the body.",124, Fractures   ,43, Wrist(s),4112, Fall to lower level from collapsing structure or equipment  6 to 30 feet,60, Structures and surfaces  unspecified,990," Source, secondary source  unspecified",1
20241110976,2237140,11/26/2024,"Eldeco, Inc.",1405 West Moore St.,,DUBLIN,GEORGIA,31021,32.53,-82.92,238210,1,0,0,,"The injured employee was helping to guide a second employee who was pushing an electrical switchgear on a pallet jack across a concrete slab. The second employee went to turn the pallet jack when it turned sharply and the switchgear toppled over, landing on the injured employee's left foot. The employee sustained crush injuries.",103, Nonfatal 'crushing' injuries,540," Foot (feet), toe(s)  unspecified",6439, Struck by other falling object  n.e.c.,4615," Switchboards, panels, fuses",2132, Non-riding pallet jack,1
20241211224,2239913,12/5/2024,Central Hudson Gas & Electric Corporation,288 Platte Clove Rd,,TANNERSVILLE,NEW YORK,12485,42.18,-74.14,221121,1,0,0,1793066,"A crew was working on a damaged utility pole when the pole broke and contacted a digger derrick, causing an employee to be electrically shocked and sustain third-degree burns to their right hand. The employee was hospitalized.",1538, Electrical burns and electrocution,883, Body systems and other part(s) of body,5122, Indirect exposure to electricity  greater than 220 volts,4612," Power lines, transformers, convertors",8429," Trucks with other mounted machinery, equipment  n.e.c.",1
20241211236,2239952,12/5/2024,Hanwha Convergence USA Corp. (Anaheim office),6969 Shaw Road,,TEMPLE,TEXAS,76501,31,-97.26,236220,2,0,0,1792349,"Employees were troubleshooting an inverter when an arc flash occurred. Two employees sustained second- and third-degree burns to their chest, throat, arms, and hands.",1531, Electrical burns  any degree ,899, Multiple body parts  n.e.c.,513, Exposure to electric arc,4612," Power lines, transformers, convertors",991, Secondary source not applicable,1
20241211241,2247623,12/5/2024,KC Electric Group LLC,8775 W 95th Street,,OVERLAND PARK,KANSAS,66212,38.95,-94.68,238210,1,0,0,,"An employee was moving a ceiling tile to install a new cable above a ceiling when they contacted a 120-volt electrical current. They fell four feet from a ladder to the floor, striking their head. The employee sustained a head injury.",100, Traumatic injuries or exposures  unspecified,10, Head  unspecified,4121, Fall to lower level resulting from exposure or contact  less than 6 feet,730, Portable ladders and stairs  unspecified,4610, Electric parts  unspecified,1
